article_id,title,article_url,source,source_url,image_url,posted_time,posted_time_iso,relative_time,categories,tags,scraped_at
asia-chip-shares-rise-nvidia-ceos-ces-speech,Asia chip shares rise ahead of Nvidia CEO’s CES speech,https://www.techinasia.com/news/asia-chip-shares-rise-nvidia-ceos-ces-speech,Bloomberg,https://www.bloomberg.com/news/articles/2025-01-07/asia-chip-shares-surge-ahead-of-nvidia-ceo-s-vegas-appearance?srnd=phx-technology,,"2:16 PM at Jan 7, 2025",2025-01-07T14:16:00,7 Jan 2025,AI,,2025-01-15 13:11:15
ces-2025-set-highlight-ai-automotive-innovations,"CES 2025 set to highlight AI, automotive innovations",https://www.techinasia.com/news/ces-2025-set-highlight-ai-automotive-innovations,Yahoo Finance,https://finance.yahoo.com/news/what-to-expect-from-ces-2025-techs-biggest-show-goes-all-in-on-ai-142424278.html?guccounter=1&amp;guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&amp;guce_referrer_sig=AQAAAJrivGyDaqqN3sXlWY8Tfd0sXeURf1vOJJMRDlL4RejDNFvOvXcdFJJa3y_q2eOS9TFfAMoH76pQB0W9IYZEbyCQ_n7hBX01K_Fw3yxVCRZNOZznCbVRY1xGBo84AHe1b9TJY3nu7IVacL2A3uPl_XPt6Uiua_VNx4t3i7Mq5j56,,"2:14 PM at Jan 7, 2025",2025-01-07T14:14:00,7 Jan 2025,AI,,2025-01-15 13:11:15
meta-expands-board-strategic-appointments,Meta expands board with new strategic appointments,https://www.techinasia.com/news/meta-expands-board-strategic-appointments,Reuters,https://www.reuters.com/technology/meta-elects-ufc-ceo-dana-white-two-others-board-2025-01-06/,https://cdn.techinasia.com/wp-content/uploads/2024/12/1734145907_shutterstock_2068845698-750x500.jpg,"12:55 PM at Jan 7, 2025",2025-01-07T12:55:00,7 Jan 2025,AI,,2025-01-15 13:11:18
nvidia-stock-hits-record-high-ceos-speech,Nvidia stock hits record high ahead of CEO’s speech,https://www.techinasia.com/news/nvidia-stock-hits-record-high-ceos-speech,Barrons,https://www.barrons.com/amp/articles/nvidia-stock-price-jensen-ces-4ec8006f,https://cdn.techinasia.com/wp-content/uploads/2024/12/1734753884_IMG_1947.jpg,"8:15 AM at Jan 7, 2025",2025-01-07T08:15:00,7 Jan 2025,AI,,2025-01-15 13:11:18
indian-healthtech-firm-consintai-raises-58k-seed-funding,Indian healthtech firm Consint.AI raises $58k seed funding,https://www.techinasia.com/news/indian-healthtech-firm-consintai-raises-58k-seed-funding,Consint.AI,https://consint.ai/,https://cdn.techinasia.com/wp-content/uploads/2025/01/1736154729_Ashish-Chaturvedi-750x784.jpeg,"5:37 PM at Jan 6, 2025",2025-01-06T17:37:00,6 Jan 2025,"AI,Investments",India,2025-01-15 13:11:18
openai-forecasts-5b-loss-200-chatgpt-pro-struggles,OpenAI forecasts $5b loss as $200 ChatGPT Pro struggles,https://www.techinasia.com/news/openai-forecasts-5b-loss-200-chatgpt-pro-struggles,TechCrunch,https://techcrunch.com/2025/01/05/openai-is-losing-money-on-its-pricey-chatgpt-pro-plan-ceo-sam-altman-says/,https://cdn.techinasia.com/wp-content/uploads/2024/01/1706688900_shutterstock_2275173419-750x500.jpg,"4:18 PM at Jan 6, 2025",2025-01-06T16:18:00,6 Jan 2025,AI,,2025-01-15 13:11:18
microsoft-plans-80b-aifocused-data-center-investments,Microsoft plans $80b AI-focused data center investments,https://www.techinasia.com/news/microsoft-plans-80b-aifocused-data-center-investments,Bloomberg,https://www.bloomberg.com/news/articles/2025-01-03/microsoft-to-spend-80-billion-on-ai-data-centers-this-year,https://cdn.techinasia.com/wp-content/uploads/2020/12/microsoft-4608125_1280-750x500.jpg,"3:53 PM at Jan 4, 2025",2025-01-04T15:53:00,4 Jan 2025,"AI,Investments",,2025-01-15 13:11:18
us-plans-ai-chip-export-controls-china,US plans new AI chip export controls for China,https://www.techinasia.com/news/us-plans-ai-chip-export-controls-china,South China Morning Post,https://www.scmp.com/tech/tech-war/article/3293328/chip-war-us-may-unveil-new-rules-limiting-chinas-access-ai-chips-biden-leaves-office,https://cdn.techinasia.com/wp-content/uploads/2023/06/1687941555_shutterstock_2286344107-750x500.jpg,"3:50 PM at Jan 4, 2025",2025-01-04T15:50:00,4 Jan 2025,AI,China,2025-01-15 13:11:18
chinas-stateowned-ai-firm-names-exibm-exec-cto,China’s state-owned AI firm names ex-IBM exec as CTO,https://www.techinasia.com/news/chinas-stateowned-ai-firm-names-exibm-exec-cto,South China Morning Post,https://www.scmp.com/tech/big-tech/article/3293292/chinese-state-owned-ai-firm-hires-former-ibm-executive-chief-technology-officer,https://cdn.techinasia.com/wp-content/uploads/2024/04/1712121300_Featured-image-These-are-Asias-most-active-investors-in-AI-750x422.jpg,"12:26 PM at Jan 4, 2025",2025-01-04T12:26:00,4 Jan 2025,AI,China,2025-01-15 13:11:18
alibaba-cloud-rayneo-team-integrate-ai-models-ar,"Alibaba Cloud, RayNeo team up to integrate AI models in AR",https://www.techinasia.com/news/alibaba-cloud-rayneo-team-integrate-ai-models-ar,Pandaily,https://pandaily.com/alibaba-enters-the-ai-glasses-market-and-reaches-a-strategic-cooperation-with-rayneo/,https://cdn.techinasia.com/wp-content/uploads/2025/01/1735900531_shutterstock_2447748353-750x422.jpg,"6:36 PM at Jan 3, 2025",2025-01-03T18:36:00,3 Jan 2025,AI,China,2025-01-15 13:11:18
russia-partners-china-advance-ai-key-sectors,Russia partners with China to advance AI in key sectors,https://www.techinasia.com/news/russia-partners-china-advance-ai-key-sectors,Global Times,https://www.globaltimes.cn/page/202501/1326194.shtml,https://cdn.techinasia.com/wp-content/uploads/2025/01/1735899533_shutterstock_1915977949-750x499.jpg,"6:26 PM at Jan 3, 2025",2025-01-03T18:26:00,3 Jan 2025,AI,,2025-01-15 13:11:18
sensetime-downsizes-sg-office-space-competition,SenseTime downsizes SG office space amid competition,https://www.techinasia.com/news/sensetime-downsizes-sg-office-space-competition,Bloomberg,https://www.bloomberg.com/news/articles/2025-01-03/chinese-ai-firm-sensetime-cuts-back-on-singapore-office-space,https://cdn.techinasia.com/wp-content/uploads/2024/04/1713955599_SenseTime-CEO-Xu-Li-750x500.jpg,"12:31 PM at Jan 3, 2025",2025-01-03T12:31:00,3 Jan 2025,AI,"China,Singapore",2025-01-15 13:11:18
ai-demand-drives-nvidias-2t-gain-2024,AI demand drives Nvidia’s $2t gain in 2024,https://www.techinasia.com/news/ai-demand-drives-nvidias-2t-gain-2024,Reuters,https://www.reuters.com/technology/artificial-intelligence/global-markets-marketcap-pix-2025-01-02/,https://cdn.techinasia.com/wp-content/uploads/2024/12/1734753884_IMG_1947.jpg,"6:48 PM at Jan 2, 2025",2025-01-02T18:48:00,2 Jan 2025,AI,,2025-01-15 13:11:18
grab-openais-gpt4o-boost-map-accuracy,Grab uses OpenAI’s GPT-4o to improve map accuracy,https://www.techinasia.com/news/grab-openais-gpt4o-boost-map-accuracy,OpenAI,https://openai.com/index/grab/,https://cdn.techinasia.com/wp-content/uploads/2023/05/1682995649_shutterstock_2095751974-750x500.jpg,"6:20 PM at Jan 2, 2025",2025-01-02T18:20:00,2 Jan 2025,AI,Southeast Asia,2025-01-15 13:11:18
foxconn-invests-345m,Foxconn invests $345m in US,https://www.techinasia.com/news/foxconn-invests-345m,Focus Taiwan,https://focustaiwan.tw/business/202412310021,,"8:07 AM at Jan 2, 2025",2025-01-02T08:07:00,2 Jan 2025,"AI,Investments",,2025-01-15 13:11:18
alipay-introduces-ai-tool-analyzing-images-app,Alipay introduces AI tool for analyzing images in app,https://www.techinasia.com/news/alipay-introduces-ai-tool-analyzing-images-app,South China Morning Post,https://www.scmp.com/tech/tech-trends/article/3292878/alipay-adds-ai-image-search-enhance-super-app-role-rivalry-tencents-wechat,,"3:09 PM at Jan 1, 2025",2025-01-01T15:09:00,1 Jan 2025,"AI,Fintech",China,2025-01-15 13:11:18
alibaba-cloud-cuts-price-ai-models-85,Alibaba Cloud cuts the price of AI models by 85%,https://www.techinasia.com/news/alibaba-cloud-cuts-price-ai-models-85,South China Morning Post,https://www.scmp.com/tech/big-tech/article/3292916/alibaba-cuts-ai-visual-model-cost-85-last-day-year-price-war-rages,,"3:04 PM at Jan 1, 2025",2025-01-01T15:04:00,1 Jan 2025,AI,China,2025-01-15 13:11:18
